mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,team_opp,total_opp,home_opp,season,date,won
240.0,240.0,42.0,80.0,0.525,11.0,36.0,0.306,17.0,19.0,0.895,5.0,28.0,33.0,34.0,6.0,4.0,10.0,22.0,112.0,,0.634,0.594,0.45,0.238,15.2,82.4,49.3,81.0,6.6,8.9,10.2,100.0,123.7,130.3,IND,112,0,1,240.0,240.0,38.0,76.0,0.5,14.0,31.0,0.452,28.0,32.0,0.875,6.0,28.0,34.0,23.0,6.0,2.0,8.0,15.0,118.0,,0.655,0.592,0.408,0.421,17.6,84.8,50.7,60.5,6.6,4.5,8.2,100.0,130.3,123.7,CLE,118,1,2023,2022-12-16,False
240.0,240.0,38.0,76.0,0.5,14.0,31.0,0.452,28.0,32.0,0.875,6.0,28.0,34.0,23.0,6.0,2.0,8.0,15.0,118.0,,0.655,0.592,0.408,0.421,17.6,84.8,50.7,60.5,6.6,4.5,8.2,100.0,130.3,123.7,CLE,118,1,0,240.0,240.0,42.0,80.0,0.525,11.0,36.0,0.306,17.0,19.0,0.895,5.0,28.0,33.0,34.0,6.0,4.0,10.0,22.0,112.0,,0.634,0.594,0.45,0.238,15.2,82.4,49.3,81.0,6.6,8.9,10.2,100.0,123.7,130.3,IND,112,0,2023,2022-12-16,True
240.0,240.0,41.0,88.0,0.466,11.0,37.0,0.297,17.0,21.0,0.81,9.0,36.0,45.0,29.0,7.0,4.0,22.0,21.0,110.0,,0.566,0.528,0.42,0.239,22.0,76.6,51.1,70.7,6.7,6.5,18.5,100.0,105.1,107.0,OKC,110,1,0,240.0,240.0,43.0,87.0,0.494,12.0,25.0,0.48,14.0,25.0,0.56,11.0,32.0,43.0,23.0,16.0,6.0,16.0,18.0,112.0,,0.571,0.563,0.287,0.287,23.4,78.0,48.9,53.5,15.3,11.8,14.0,100.0,107.0,105.1,MIN,112,0,2023,2022-12-16,False
240.0,240.0,45.0,81.0,0.556,18.0,43.0,0.419,22.0,26.0,0.846,3.0,37.0,40.0,25.0,4.0,5.0,12.0,19.0,130.0,,0.703,0.667,0.531,0.321,8.6,78.7,48.8,55.6,4.0,9.6,11.5,100.0,130.2,110.2,DAL,130,1,0,240.0,240.0,39.0,89.0,0.438,13.0,37.0,0.351,19.0,25.0,0.76,10.0,32.0,42.0,21.0,4.0,2.0,12.0,22.0,110.0,,0.55,0.511,0.416,0.281,21.3,91.4,51.2,53.8,4.0,5.3,10.7,100.0,110.2,130.2,POR,110,0,2023,2022-12-16,True
240.0,240.0,41.0,84.0,0.488,9.0,24.0,0.375,25.0,29.0,0.862,7.0,25.0,32.0,17.0,5.0,1.0,8.0,19.0,116.0,,0.599,0.542,0.286,0.345,17.5,86.2,46.4,41.5,5.3,2.0,7.6,100.0,121.9,125.1,TOR,116,1,0,240.0,240.0,46.0,76.0,0.605,9.0,26.0,0.346,18.0,23.0,0.783,4.0,33.0,37.0,22.0,5.0,6.0,14.0,25.0,119.0,,0.691,0.664,0.342,0.303,13.8,82.5,53.6,47.8,5.3,10.0,14.0,100.0,125.1,121.9,BRK,119,0,2023,2022-12-16,False
240.0,240.0,39.0,98.0,0.398,15.0,43.0,0.349,13.0,19.0,0.684,15.0,28.0,43.0,26.0,8.0,5.0,12.0,25.0,106.0,,0.498,0.474,0.439,0.194,28.8,87.5,51.2,66.7,8.2,10.9,10.1,100.0,108.5,127.9,CHO,106,1,0,240.0,240.0,41.0,75.0,0.547,15.0,29.0,0.517,28.0,34.0,0.824,4.0,37.0,41.0,25.0,3.0,5.0,12.0,22.0,125.0,,0.695,0.647,0.387,0.453,12.5,71.2,48.8,61.0,3.1,9.1,11.8,100.0,127.9,108.5,ATL,125,0,2023,2022-12-16,False
240.0,240.0,37.0,92.0,0.402,17.0,44.0,0.386,23.0,32.0,0.719,15.0,35.0,50.0,19.0,13.0,2.0,10.0,13.0,114.0,,0.537,0.495,0.478,0.348,28.8,94.6,56.2,51.4,13.3,4.3,8.6,100.0,116.5,93.0,NYK,114,0,1,240.0,240.0,36.0,77.0,0.468,12.0,30.0,0.4,7.0,8.0,0.875,2.0,37.0,39.0,26.0,3.0,2.0,20.0,25.0,91.0,,0.565,0.545,0.39,0.104,5.4,71.2,43.8,72.2,3.1,4.2,19.9,100.0,93.0,116.5,CHI,91,1,2023,2022-12-16,True
240.0,240.0,36.0,77.0,0.468,12.0,30.0,0.4,7.0,8.0,0.875,2.0,37.0,39.0,26.0,3.0,2.0,20.0,25.0,91.0,,0.565,0.545,0.39,0.104,5.4,71.2,43.8,72.2,3.1,4.2,19.9,100.0,93.0,116.5,CHI,91,1,0,240.0,240.0,37.0,92.0,0.402,17.0,44.0,0.386,23.0,32.0,0.719,15.0,35.0,50.0,19.0,13.0,2.0,10.0,13.0,114.0,,0.537,0.495,0.478,0.348,28.8,94.6,56.2,51.4,13.3,4.3,8.6,100.0,116.5,93.0,NYK,114,0,2023,2022-12-16,False
240.0,240.0,42.0,91.0,0.462,9.0,33.0,0.273,24.0,28.0,0.857,15.0,38.0,53.0,19.0,7.0,1.0,17.0,26.0,117.0,,0.566,0.511,0.363,0.308,34.9,79.2,58.2,45.2,6.9,2.6,14.1,100.0,116.1,108.1,ORL,117,0,1,240.0,240.0,35.0,84.0,0.417,11.0,46.0,0.239,28.0,34.0,0.824,10.0,28.0,38.0,17.0,9.0,12.0,14.0,21.0,109.0,,0.551,0.482,0.548,0.405,20.8,65.1,41.8,48.6,8.9,20.7,12.4,100.0,108.1,116.1,BOS,109,1,2023,2022-12-16,True
240.0,240.0,39.0,94.0,0.415,17.0,43.0,0.395,11.0,13.0,0.846,13.0,35.0,48.0,31.0,8.0,6.0,17.0,21.0,106.0,,0.531,0.505,0.457,0.138,25.5,76.1,49.5,79.5,7.9,12.8,14.6,100.0,105.0,116.9,GSW,106,0,1,240.0,240.0,39.0,85.0,0.459,15.0,38.0,0.395,25.0,31.0,0.806,11.0,38.0,49.0,23.0,11.0,5.0,15.0,13.0,118.0,,0.598,0.547,0.447,0.365,23.9,74.5,50.5,59.0,10.9,9.8,13.2,100.0,116.9,105.0,PHI,118,1,2023,2022-12-16,False
240.0,240.0,35.0,84.0,0.417,11.0,46.0,0.239,28.0,34.0,0.824,10.0,28.0,38.0,17.0,9.0,12.0,14.0,21.0,109.0,,0.551,0.482,0.548,0.405,20.8,65.1,41.8,48.6,8.9,20.7,12.4,100.0,108.1,116.1,BOS,109,1,0,240.0,240.0,42.0,91.0,0.462,9.0,33.0,0.273,24.0,28.0,0.857,15.0,38.0,53.0,19.0,7.0,1.0,17.0,26.0,117.0,,0.566,0.511,0.363,0.308,34.9,79.2,58.2,45.2,6.9,2.6,14.1,100.0,116.1,108.1,ORL,117,0,2023,2022-12-16,False
240.0,240.0,39.0,81.0,0.481,9.0,27.0,0.333,21.0,28.0,0.75,9.0,30.0,39.0,25.0,7.0,4.0,19.0,17.0,108.0,,0.579,0.537,0.333,0.346,20.9,73.2,46.4,64.1,6.9,6.9,16.9,100.0,105.9,123.5,DEN,108,0,1,240.0,240.0,48.0,91.0,0.527,12.0,33.0,0.364,18.0,24.0,0.75,11.0,34.0,45.0,29.0,11.0,4.0,14.0,21.0,126.0,,0.62,0.593,0.363,0.264,26.8,79.1,53.6,60.4,10.8,7.4,12.1,100.0,123.5,105.9,LAL,126,1,2023,2022-12-16,False
240.0,240.0,48.0,91.0,0.527,12.0,33.0,0.364,18.0,24.0,0.75,11.0,34.0,45.0,29.0,11.0,4.0,14.0,21.0,126.0,,0.62,0.593,0.363,0.264,26.8,79.1,53.6,60.4,10.8,7.4,12.1,100.0,123.5,105.9,LAL,126,1,0,240.0,240.0,39.0,81.0,0.481,9.0,27.0,0.333,21.0,28.0,0.75,9.0,30.0,39.0,25.0,7.0,4.0,19.0,17.0,108.0,,0.579,0.537,0.333,0.346,20.9,73.2,46.4,64.1,6.9,6.9,16.9,100.0,105.9,123.5,DEN,108,0,2023,2022-12-16,True
240.0,240.0,46.0,76.0,0.605,9.0,26.0,0.346,18.0,23.0,0.783,4.0,33.0,37.0,22.0,5.0,6.0,14.0,25.0,119.0,,0.691,0.664,0.342,0.303,13.8,82.5,53.6,47.8,5.3,10.0,14.0,100.0,125.1,121.9,BRK,119,0,1,240.0,240.0,41.0,84.0,0.488,9.0,24.0,0.375,25.0,29.0,0.862,7.0,25.0,32.0,17.0,5.0,1.0,8.0,19.0,116.0,,0.599,0.542,0.286,0.345,17.5,86.2,46.4,41.5,5.3,2.0,7.6,100.0,121.9,125.1,TOR,116,1,2023,2022-12-16,True
240.0,240.0,39.0,89.0,0.438,13.0,37.0,0.351,19.0,25.0,0.76,10.0,32.0,42.0,21.0,4.0,2.0,12.0,22.0,110.0,,0.55,0.511,0.416,0.281,21.3,91.4,51.2,53.8,4.0,5.3,10.7,100.0,110.2,130.2,POR,110,0,1,240.0,240.0,45.0,81.0,0.556,18.0,43.0,0.419,22.0,26.0,0.846,3.0,37.0,40.0,25.0,4.0,5.0,12.0,19.0,130.0,,0.703,0.667,0.531,0.321,8.6,78.7,48.8,55.6,4.0,9.6,11.5,100.0,130.2,110.2,DAL,130,1,2023,2022-12-16,False
240.0,240.0,43.0,87.0,0.494,12.0,25.0,0.48,14.0,25.0,0.56,11.0,32.0,43.0,23.0,16.0,6.0,16.0,18.0,112.0,,0.571,0.563,0.287,0.287,23.4,78.0,48.9,53.5,15.3,11.8,14.0,100.0,107.0,105.1,MIN,112,0,1,240.0,240.0,41.0,88.0,0.466,11.0,37.0,0.297,17.0,21.0,0.81,9.0,36.0,45.0,29.0,7.0,4.0,22.0,21.0,110.0,,0.566,0.528,0.42,0.239,22.0,76.6,51.1,70.7,6.7,6.5,18.5,100.0,105.1,107.0,OKC,110,1,2023,2022-12-16,True
240.0,240.0,37.0,86.0,0.43,12.0,29.0,0.414,16.0,26.0,0.615,12.0,37.0,49.0,19.0,6.0,5.0,14.0,16.0,102.0,,0.523,0.5,0.337,0.302,25.5,84.1,53.8,51.4,6.2,8.5,12.6,100.0,106.2,96.9,LAC,102,1,0,240.0,240.0,36.0,84.0,0.429,9.0,25.0,0.36,12.0,13.0,0.923,7.0,35.0,42.0,20.0,10.0,2.0,14.0,21.0,93.0,,0.518,0.482,0.298,0.155,15.9,74.5,46.2,55.6,10.4,3.5,13.5,100.0,96.9,106.2,WAS,93,0,2023,2022-12-17,True
240.0,240.0,39.0,83.0,0.47,15.0,41.0,0.366,25.0,35.0,0.714,10.0,25.0,35.0,23.0,6.0,3.0,8.0,13.0,118.0,,0.6,0.56,0.494,0.422,23.8,86.2,49.3,59.0,6.4,6.4,7.5,100.0,126.0,121.8,PHO,118,1,0,240.0,240.0,45.0,77.0,0.584,14.0,30.0,0.467,10.0,13.0,0.769,4.0,32.0,36.0,27.0,2.0,5.0,16.0,27.0,114.0,,0.689,0.675,0.39,0.169,13.8,76.2,50.7,60.0,2.1,11.9,16.2,100.0,121.8,126.0,NOP,114,0,2023,2022-12-17,True
240.0,240.0,40.0,85.0,0.471,13.0,36.0,0.361,14.0,19.0,0.737,10.0,26.0,36.0,20.0,8.0,4.0,12.0,20.0,107.0,,0.573,0.547,0.424,0.224,23.3,59.1,41.4,50.0,8.6,6.6,11.4,100.0,114.8,102.0,POR,107,0,1,240.0,240.0,36.0,90.0,0.4,3.0,29.0,0.103,20.0,29.0,0.69,18.0,33.0,51.0,19.0,7.0,6.0,15.0,18.0,95.0,,0.462,0.417,0.322,0.322,40.9,76.7,58.6,52.8,7.5,12.2,12.7,100.0,102.0,114.8,HOU,95,1,2023,2022-12-17,True
240.0,240.0,45.0,77.0,0.584,14.0,30.0,0.467,10.0,13.0,0.769,4.0,32.0,36.0,27.0,2.0,5.0,16.0,27.0,114.0,,0.689,0.675,0.39,0.169,13.8,76.2,50.7,60.0,2.1,11.9,16.2,100.0,121.8,126.0,NOP,114,0,1,240.0,240.0,39.0,83.0,0.47,15.0,41.0,0.366,25.0,35.0,0.714,10.0,25.0,35.0,23.0,6.0,3.0,8.0,13.0,118.0,,0.6,0.56,0.494,0.422,23.8,86.2,49.3,59.0,6.4,6.4,7.5,100.0,126.0,121.8,PHO,118,1,2023,2022-12-17,False
265.0,265.0,40.0,94.0,0.426,7.0,36.0,0.194,13.0,22.0,0.591,9.0,42.0,51.0,23.0,6.0,5.0,10.0,24.0,100.0,,0.482,0.463,0.383,0.234,18.4,89.4,53.1,57.5,5.9,12.8,8.8,100.0,98.6,97.6,CLE,100,1,0,265.0,265.0,36.0,88.0,0.409,15.0,49.0,0.306,12.0,19.0,0.632,5.0,40.0,45.0,19.0,5.0,6.0,11.0,20.0,99.0,,0.514,0.494,0.557,0.216,10.6,81.6,46.9,52.8,4.9,10.3,10.2,100.0,97.6,98.6,DAL,99,0,2023,2022-12-17,True
265.0,265.0,36.0,88.0,0.409,15.0,49.0,0.306,12.0,19.0,0.632,5.0,40.0,45.0,19.0,5.0,6.0,11.0,20.0,99.0,,0.514,0.494,0.557,0.216,10.6,81.6,46.9,52.8,4.9,10.3,10.2,100.0,97.6,98.6,DAL,99,0,1,265.0,265.0,40.0,94.0,0.426,7.0,36.0,0.194,13.0,22.0,0.591,9.0,42.0,51.0,23.0,6.0,5.0,10.0,24.0,100.0,,0.482,0.463,0.383,0.234,18.4,89.4,53.1,57.5,5.9,12.8,8.8,100.0,98.6,97.6,CLE,100,1,2023,2022-12-17,False
240.0,240.0,34.0,90.0,0.378,12.0,45.0,0.267,29.0,37.0,0.784,10.0,43.0,53.0,15.0,5.0,5.0,9.0,20.0,109.0,,0.513,0.444,0.5,0.411,18.5,82.7,50.0,44.1,4.9,10.6,7.8,100.0,105.8,111.6,MEM,109,0,1,240.0,240.0,38.0,92.0,0.413,19.0,45.0,0.422,20.0,31.0,0.645,9.0,44.0,53.0,29.0,7.0,0.0,9.0,25.0,115.0,,0.544,0.516,0.489,0.337,17.3,81.5,50.0,76.3,6.8,0.0,7.9,100.0,111.6,105.8,OKC,115,1,2023,2022-12-17,False
240.0,240.0,33.0,77.0,0.429,10.0,27.0,0.37,25.0,33.0,0.758,7.0,31.0,38.0,29.0,8.0,3.0,17.0,19.0,101.0,,0.552,0.494,0.351,0.429,17.9,79.5,48.7,87.9,8.3,5.8,15.7,100.0,104.6,114.9,SAS,101,1,0,240.0,240.0,42.0,82.0,0.512,11.0,30.0,0.367,16.0,23.0,0.696,8.0,32.0,40.0,25.0,14.0,3.0,12.0,27.0,111.0,,0.602,0.579,0.366,0.28,20.5,82.1,51.3,59.5,14.5,6.0,11.5,100.0,114.9,104.6,MIA,111,0,2023,2022-12-17,False
240.0,240.0,36.0,90.0,0.4,3.0,29.0,0.103,20.0,29.0,0.69,18.0,33.0,51.0,19.0,7.0,6.0,15.0,18.0,95.0,,0.462,0.417,0.322,0.322,40.9,76.7,58.6,52.8,7.5,12.2,12.7,100.0,102.0,114.8,HOU,95,1,0,240.0,240.0,40.0,85.0,0.471,13.0,36.0,0.361,14.0,19.0,0.737,10.0,26.0,36.0,20.0,8.0,4.0,12.0,20.0,107.0,,0.573,0.547,0.424,0.224,23.3,59.1,41.4,50.0,8.6,6.6,11.4,100.0,114.8,102.0,POR,107,0,2023,2022-12-17,False
240.0,240.0,38.0,92.0,0.413,19.0,45.0,0.422,20.0,31.0,0.645,9.0,44.0,53.0,29.0,7.0,0.0,9.0,25.0,115.0,,0.544,0.516,0.489,0.337,17.3,81.5,50.0,76.3,6.8,0.0,7.9,100.0,111.6,105.8,OKC,115,1,0,240.0,240.0,34.0,90.0,0.378,12.0,45.0,0.267,29.0,37.0,0.784,10.0,43.0,53.0,15.0,5.0,5.0,9.0,20.0,109.0,,0.513,0.444,0.5,0.411,18.5,82.7,50.0,44.1,4.9,10.6,7.8,100.0,105.8,111.6,MEM,109,0,2023,2022-12-17,True
240.0,240.0,48.0,90.0,0.533,18.0,38.0,0.474,9.0,11.0,0.818,15.0,39.0,54.0,30.0,5.0,3.0,14.0,13.0,123.0,,0.648,0.633,0.422,0.122,40.5,84.8,65.1,62.5,5.4,7.7,12.9,100.0,133.0,104.9,MIL,123,1,0,240.0,240.0,39.0,86.0,0.453,16.0,47.0,0.34,3.0,6.0,0.5,7.0,22.0,29.0,24.0,5.0,2.0,14.0,13.0,97.0,,0.547,0.547,0.547,0.07,15.2,59.5,34.9,61.5,5.4,3.8,13.6,100.0,104.9,133.0,UTA,97,0,2023,2022-12-17,True
240.0,240.0,39.0,86.0,0.453,16.0,47.0,0.34,3.0,6.0,0.5,7.0,22.0,29.0,24.0,5.0,2.0,14.0,13.0,97.0,,0.547,0.547,0.547,0.07,15.2,59.5,34.9,61.5,5.4,3.8,13.6,100.0,104.9,133.0,UTA,97,0,1,240.0,240.0,48.0,90.0,0.533,18.0,38.0,0.474,9.0,11.0,0.818,15.0,39.0,54.0,30.0,5.0,3.0,14.0,13.0,123.0,,0.648,0.633,0.422,0.122,40.5,84.8,65.1,62.5,5.4,7.7,12.9,100.0,133.0,104.9,MIL,123,1,2023,2022-12-17,False
240.0,240.0,42.0,82.0,0.512,11.0,30.0,0.367,16.0,23.0,0.696,8.0,32.0,40.0,25.0,14.0,3.0,12.0,27.0,111.0,,0.602,0.579,0.366,0.28,20.5,82.1,51.3,59.5,14.5,6.0,11.5,100.0,114.9,104.6,MIA,111,0,1,240.0,240.0,33.0,77.0,0.429,10.0,27.0,0.37,25.0,33.0,0.758,7.0,31.0,38.0,29.0,8.0,3.0,17.0,19.0,101.0,,0.552,0.494,0.351,0.429,17.9,79.5,48.7,87.9,8.3,5.8,15.7,100.0,104.6,114.9,SAS,101,1,2023,2022-12-17,True
240.0,240.0,36.0,84.0,0.429,9.0,25.0,0.36,12.0,13.0,0.923,7.0,35.0,42.0,20.0,10.0,2.0,14.0,21.0,93.0,,0.518,0.482,0.298,0.155,15.9,74.5,46.2,55.6,10.4,3.5,13.5,100.0,96.9,106.2,WAS,93,0,1,240.0,240.0,37.0,86.0,0.43,12.0,29.0,0.414,16.0,26.0,0.615,12.0,37.0,49.0,19.0,6.0,5.0,14.0,16.0,102.0,,0.523,0.5,0.337,0.302,25.5,84.1,53.8,51.4,6.2,8.5,12.6,100.0,106.2,96.9,LAC,102,1,2023,2022-12-17,False
240.0,240.0,31.0,89.0,0.348,12.0,47.0,0.255,18.0,21.0,0.857,11.0,43.0,54.0,22.0,7.0,7.0,16.0,17.0,92.0,,0.468,0.416,0.528,0.236,21.6,87.8,54.0,71.0,7.0,12.3,14.0,100.0,92.2,95.2,BOS,92,1,0,240.0,240.0,33.0,86.0,0.384,12.0,29.0,0.414,17.0,19.0,0.895,6.0,40.0,46.0,20.0,9.0,3.0,13.0,18.0,95.0,,0.503,0.453,0.337,0.221,12.2,78.4,46.0,60.6,9.0,7.1,12.1,100.0,95.2,92.2,ORL,95,0,2023,2022-12-18,False
240.0,240.0,40.0,95.0,0.421,13.0,33.0,0.394,17.0,22.0,0.773,18.0,25.0,43.0,21.0,6.0,2.0,12.0,22.0,110.0,,0.525,0.489,0.347,0.232,38.3,67.6,51.2,52.5,6.4,4.8,10.3,100.0,116.7,133.7,TOR,110,1,0,240.0,240.0,43.0,81.0,0.531,18.0,39.0,0.462,22.0,26.0,0.846,12.0,29.0,41.0,31.0,6.0,2.0,17.0,21.0,126.0,,0.682,0.642,0.481,0.321,32.4,61.7,48.8,72.1,6.4,3.2,15.5,100.0,133.7,116.7,GSW,126,0,2023,2022-12-18,False
240.0,240.0,43.0,81.0,0.531,18.0,39.0,0.462,22.0,26.0,0.846,12.0,29.0,41.0,31.0,6.0,2.0,17.0,21.0,126.0,,0.682,0.642,0.481,0.321,32.4,61.7,48.8,72.1,6.4,3.2,15.5,100.0,133.7,116.7,GSW,126,0,1,240.0,240.0,40.0,95.0,0.421,13.0,33.0,0.394,17.0,22.0,0.773,18.0,25.0,43.0,21.0,6.0,2.0,12.0,22.0,110.0,,0.525,0.489,0.347,0.232,38.3,67.6,51.2,52.5,6.4,4.8,10.3,100.0,116.7,133.7,TOR,110,1,2023,2022-12-18,True
240.0,240.0,41.0,96.0,0.427,12.0,38.0,0.316,21.0,23.0,0.913,12.0,36.0,48.0,26.0,7.0,7.0,11.0,26.0,115.0,,0.542,0.49,0.396,0.24,23.1,70.6,46.6,63.4,6.7,11.5,9.4,100.0,110.5,114.3,CHO,115,0,1,240.0,240.0,43.0,94.0,0.457,11.0,33.0,0.333,22.0,34.0,0.647,15.0,40.0,55.0,33.0,6.0,3.0,14.0,17.0,119.0,,0.546,0.516,0.351,0.362,29.4,76.9,53.4,76.7,5.8,5.2,11.4,100.0,114.3,110.5,DEN,119,1,2023,2022-12-18,False
240.0,240.0,43.0,94.0,0.457,11.0,33.0,0.333,22.0,34.0,0.647,15.0,40.0,55.0,33.0,6.0,3.0,14.0,17.0,119.0,,0.546,0.516,0.351,0.362,29.4,76.9,53.4,76.7,5.8,5.2,11.4,100.0,114.3,110.5,DEN,119,1,0,240.0,240.0,41.0,96.0,0.427,12.0,38.0,0.316,21.0,23.0,0.913,12.0,36.0,48.0,26.0,7.0,7.0,11.0,26.0,115.0,,0.542,0.49,0.396,0.24,23.1,70.6,46.6,63.4,6.7,11.5,9.4,100.0,110.5,114.3,CHO,115,0,2023,2022-12-18,True
240.0,240.0,44.0,80.0,0.55,15.0,29.0,0.517,21.0,23.0,0.913,4.0,31.0,35.0,26.0,5.0,8.0,13.0,24.0,124.0,,0.688,0.644,0.363,0.288,11.8,73.8,46.1,59.1,5.1,13.8,12.6,100.0,127.6,124.5,BRK,124,0,1,240.0,240.0,42.0,88.0,0.477,8.0,30.0,0.267,29.0,34.0,0.853,11.0,30.0,41.0,20.0,9.0,2.0,8.0,19.0,121.0,,0.588,0.523,0.341,0.386,26.2,88.2,53.9,47.6,9.3,3.9,7.2,100.0,124.5,127.6,DET,121,1,2023,2022-12-18,True
240.0,240.0,46.0,88.0,0.523,16.0,38.0,0.421,18.0,24.0,0.75,6.0,24.0,30.0,31.0,6.0,1.0,11.0,16.0,126.0,,0.639,0.614,0.432,0.273,14.6,85.7,43.5,67.4,5.9,2.3,10.0,100.0,124.2,147.9,CHI,126,0,1,240.0,240.0,57.0,87.0,0.655,23.0,43.0,0.535,13.0,16.0,0.813,4.0,35.0,39.0,38.0,5.0,5.0,12.0,21.0,150.0,,0.798,0.787,0.494,0.184,14.3,85.4,56.5,66.7,4.9,10.0,11.3,100.0,147.9,124.2,MIN,150,1,2023,2022-12-18,False
240.0,240.0,44.0,95.0,0.463,10.0,39.0,0.256,19.0,24.0,0.792,10.0,38.0,48.0,24.0,5.0,6.0,10.0,20.0,117.0,,0.554,0.516,0.411,0.253,21.3,86.4,52.7,54.5,4.9,9.2,8.7,100.0,113.5,115.5,WAS,117,0,1,240.0,240.0,46.0,92.0,0.5,11.0,27.0,0.407,16.0,22.0,0.727,6.0,37.0,43.0,29.0,4.0,5.0,9.0,18.0,119.0,,0.585,0.56,0.293,0.239,13.6,78.7,47.3,63.0,3.9,8.9,8.1,100.0,115.5,113.5,LAL,119,1,2023,2022-12-18,False
240.0,240.0,57.0,87.0,0.655,23.0,43.0,0.535,13.0,16.0,0.813,4.0,35.0,39.0,38.0,5.0,5.0,12.0,21.0,150.0,,0.798,0.787,0.494,0.184,14.3,85.4,56.5,66.7,4.9,10.0,11.3,100.0,147.9,124.2,MIN,150,1,0,240.0,240.0,46.0,88.0,0.523,16.0,38.0,0.421,18.0,24.0,0.75,6.0,24.0,30.0,31.0,6.0,1.0,11.0,16.0,126.0,,0.639,0.614,0.432,0.273,14.6,85.7,43.5,67.4,5.9,2.3,10.0,100.0,124.2,147.9,CHI,126,0,2023,2022-12-18,True
240.0,240.0,42.0,88.0,0.477,8.0,30.0,0.267,29.0,34.0,0.853,11.0,30.0,41.0,20.0,9.0,2.0,8.0,19.0,121.0,,0.588,0.523,0.341,0.386,26.2,88.2,53.9,47.6,9.3,3.9,7.2,100.0,124.5,127.6,DET,121,1,0,240.0,240.0,44.0,80.0,0.55,15.0,29.0,0.517,21.0,23.0,0.913,4.0,31.0,35.0,26.0,5.0,8.0,13.0,24.0,124.0,,0.688,0.644,0.363,0.288,11.8,73.8,46.1,59.1,5.1,13.8,12.6,100.0,127.6,124.5,BRK,124,0,2023,2022-12-18,False
240.0,240.0,39.0,83.0,0.47,8.0,26.0,0.308,23.0,30.0,0.767,14.0,35.0,49.0,13.0,7.0,9.0,16.0,21.0,109.0,,0.567,0.518,0.313,0.361,30.4,74.5,52.7,33.3,7.1,17.3,14.3,100.0,111.3,108.2,NYK,109,0,1,240.0,240.0,39.0,90.0,0.433,13.0,38.0,0.342,15.0,23.0,0.652,12.0,32.0,44.0,20.0,5.0,3.0,14.0,28.0,106.0,,0.529,0.506,0.422,0.256,25.5,69.6,47.3,51.3,5.1,5.3,12.3,100.0,108.2,111.3,IND,106,1,2023,2022-12-18,True
240.0,240.0,33.0,86.0,0.384,12.0,29.0,0.414,17.0,19.0,0.895,6.0,40.0,46.0,20.0,9.0,3.0,13.0,18.0,95.0,,0.503,0.453,0.337,0.221,12.2,78.4,46.0,60.6,9.0,7.1,12.1,100.0,95.2,92.2,ORL,95,0,1,240.0,240.0,31.0,89.0,0.348,12.0,47.0,0.255,18.0,21.0,0.857,11.0,43.0,54.0,22.0,7.0,7.0,16.0,17.0,92.0,,0.468,0.416,0.528,0.236,21.6,87.8,54.0,71.0,7.0,12.3,14.0,100.0,92.2,95.2,BOS,92,1,2023,2022-12-18,True
240.0,240.0,39.0,90.0,0.433,13.0,38.0,0.342,15.0,23.0,0.652,12.0,32.0,44.0,20.0,5.0,3.0,14.0,28.0,106.0,,0.529,0.506,0.422,0.256,25.5,69.6,47.3,51.3,5.1,5.3,12.3,100.0,108.2,111.3,IND,106,1,0,240.0,240.0,39.0,83.0,0.47,8.0,26.0,0.308,23.0,30.0,0.767,14.0,35.0,49.0,13.0,7.0,9.0,16.0,21.0,109.0,,0.567,0.518,0.313,0.361,30.4,74.5,52.7,33.3,7.1,17.3,14.3,100.0,111.3,108.2,NYK,109,0,2023,2022-12-18,False
240.0,240.0,46.0,92.0,0.5,11.0,27.0,0.407,16.0,22.0,0.727,6.0,37.0,43.0,29.0,4.0,5.0,9.0,18.0,119.0,,0.585,0.56,0.293,0.239,13.6,78.7,47.3,63.0,3.9,8.9,8.1,100.0,115.5,113.5,LAL,119,1,0,240.0,240.0,44.0,95.0,0.463,10.0,39.0,0.256,19.0,24.0,0.792,10.0,38.0,48.0,24.0,5.0,6.0,10.0,20.0,117.0,,0.554,0.516,0.411,0.253,21.3,86.4,52.7,54.5,4.9,9.2,8.7,100.0,113.5,115.5,WAS,117,0,2023,2022-12-18,True
